"id","account_id","occurred_at","standard_qty","gloss_qty","poster_qty","total","standard_amt_usd","gloss_amt_usd","poster_amt_usd","total_amt_usd"
"2105","2591","2015-06-22 10:28:36","293","12","0","305","1462.07","89.88","0.00","1551.95"
"2106","2591","2015-07-21 20:09:00","293","53","19","365","1462.07","396.97","154.28","2013.32"
"2107","2591","2015-08-19 12:00:54","303","38","22","363","1511.97","284.62","178.64","1975.23"
"2108","2591","2015-09-18 19:36:35","289","11","15","315","1442.11","82.39","121.80","1646.30"
"2109","2591","2015-10-17 15:46:02","320","0","48","368","1596.80","0.00","389.76","1986.56"
"2110","2591","2015-11-15 15:55:04","290","35","28","353","1447.10","262.15","227.36","1936.61"
"2111","2591","2015-12-14 12:07:22","0","50","95","145","0.00","374.50","771.40","1145.90"
"2112","2591","2016-01-12 23:18:35","298","32","21","351","1487.02","239.68","170.52","1897.22"
"2113","2591","2016-02-11 14:57:38","310","31","31","372","1546.90","232.19","251.72","2030.81"
"2114","2591","2016-04-10 08:30:14","301","31","36","368","1501.99","232.19","292.32","2026.50"
"2115","2591","2016-05-10 22:32:37","567","0","0","567","2829.33","0.00","0.00","2829.33"
"2116","2591","2016-06-08 12:39:00","303","44","3","350","1511.97","329.56","24.36","1865.89"
"2117","2591","2016-07-08 09:22:01","301","45","25","371","1501.99","337.05","203.00","2042.04"
"2118","2591","2016-08-07 00:06:02","292","0","0","292","1457.08","0.00","0.00","1457.08"
"2119","2591","2016-09-04 10:43:09","291","25","9","325","1452.09","187.25","73.08","1712.42"
"2120","2591","2016-10-04 00:53:19","272","16","15","303","1357.28","119.84","121.80","1598.92"
"2121","2591","2016-11-03 23:36:51","276","20","0","296","1377.24","149.80","0.00","1527.04"
"2122","2591","2016-12-02 23:01:20","304","20","0","324","1516.96","149.80","0.00","1666.76"
"2123","2591","2016-12-31 04:03:13","291","22","21","334","1452.09","164.78","170.52","1787.39"
"2124","2601","2015-02-06 00:50:03","470","15","8","493","2345.30","112.35","64.96","2522.61"
"2125","2601","2015-03-07 15:39:24","504","14","6","524","2514.96","104.86","48.72","2668.54"
"2126","2601","2015-04-05 08:55:35","494","99","0","593","2465.06","741.51","0.00","3206.57"
"2127","2601","2015-05-05 07:43:37","491","5","12","508","2450.09","37.45","97.44","2584.98"
"2128","2601","2015-06-03 12:18:59","480","16","1","497","2395.20","119.84","8.12","2523.16"
"2129","2601","2015-07-02 09:22:04","501","28","15","544","2499.99","209.72","121.80","2831.51"
"2130","2601","2015-07-31 09:21:36","500","0","0","500","2495.00","0.00","0.00","2495.00"
"2131","2601","2015-08-29 21:54:19","515","19","15","549","2569.85","142.31","121.80","2833.96"
"2132","2601","2015-09-28 12:11:51","493","204","0","697","2460.07","1527.96","0.00","3988.03"
"2133","2601","2015-10-28 08:51:17","519","0","5","524","2589.81","0.00","40.60","2630.41"
"2134","2601","2015-11-27 14:07:31","534","6","0","540","2664.66","44.94","0.00","2709.60"
"2135","2611","2015-11-20 10:48:54","483","15","11","509","2410.17","112.35","89.32","2611.84"
"2136","2611","2015-12-20 06:54:10","505","96","0","601","2519.95","719.04","0.00","3238.99"
"2137","2611","2016-01-19 06:55:14","512","0","0","512","2554.88","0.00","0.00","2554.88"
"2138","2611","2016-02-17 23:16:14","431","0","11","442","2150.69","0.00","89.32","2240.01"
"2139","2611","2016-03-17 08:08:27","504","5","14","523","2514.96","37.45","113.68","2666.09"
"2140","2611","2016-04-16 15:38:07","502","42","16","560","2504.98","314.58","129.92","2949.48"
"2141","2611","2016-05-15 11:31:10","501","7","19","527","2499.99","52.43","154.28","2706.70"
"2142","2611","2016-06-13 14:49:21","499","14","12","525","2490.01","104.86","97.44","2692.31"
"2143","2611","2016-07-13 13:18:22","494","0","14","508","2465.06","0.00","113.68","2578.74"
"2144","2611","2016-08-12 14:27:50","506","0","11","517","2524.94","0.00","89.32","2614.26"
"2145","2611","2016-09-11 02:58:20","485","0","24","509","2420.15","0.00","194.88","2615.03"
"2146","2611","2016-10-11 01:20:13","488","25","0","513","2435.12","187.25","0.00","2622.37"
"2147","2611","2016-11-10 22:10:53","504","35","0","539","2514.96","262.15","0.00","2777.11"
"2148","2611","2016-12-09 00:49:27","514","7","0","521","2564.86","52.43","0.00","2617.29"
"2149","2621","2016-10-15 15:50:37","164","9","0","173","818.36","67.41","0.00","885.77"
"2150","2621","2016-11-14 05:53:04","141","5","0","146","703.59","37.45","0.00","741.04"
"2151","2621","2016-12-14 04:09:28","179","5","10","194","893.21","37.45","81.20","1011.86"
"2152","2631","2013-12-23 07:09:20","481","18","0","499","2400.19","134.82","0.00","2535.01"
"2153","2631","2014-01-21 21:59:53","485","213","0","698","2420.15","1595.37","0.00","4015.52"
"2154","2631","2014-02-19 02:56:48","492","25","441","958","2455.08","187.25","3580.92","6223.25"
"2155","2631","2014-03-20 09:13:33","471","1","0","472","2350.29","7.49","0.00","2357.78"
"2156","2631","2014-04-18 07:17:55","482","6","6","494","2405.18","44.94","48.72","2498.84"
"2157","2631","2014-06-16 08:48:33","526","8","19","553","2624.74","59.92","154.28","2838.94"
"2158","2631","2014-07-15 04:27:29","496","10","0","506","2475.04","74.90","0.00","2549.94"
"2159","2631","2014-08-14 12:28:53","504","11","25","540","2514.96","82.39","203.00","2800.35"
"2160","2631","2014-09-13 10:42:34","485","24","11","520","2420.15","179.76","89.32","2689.23"
"2161","2631","2014-10-13 02:15:15","494","13","0","507","2465.06","97.37","0.00","2562.43"
"2162","2631","2014-11-12 23:18:39","465","13","0","478","2320.35","97.37","0.00","2417.72"
"2163","2631","2014-12-11 15:57:36","496","60","54","610","2475.04","449.40","438.48","3362.92"
"2164","2631","2015-01-10 18:10:39","505","62","53","620","2519.95","464.38","430.36","3414.69"
"2165","2631","2015-02-08 06:49:08","498","3","8","509","2485.02","22.47","64.96","2572.45"
"2166","2631","2015-03-09 10:15:18","507","10","66","583","2529.93","74.90","535.92","3140.75"
"2167","2631","2015-04-08 21:19:30","498","36","1","535","2485.02","269.64","8.12","2762.78"
"2168","2631","2015-05-08 14:41:32","435","18","10","463","2170.65","134.82","81.20","2386.67"
"2169","2631","2015-06-07 01:00:01","463","0","174","637","2310.37","0.00","1412.88","3723.25"
"2170","2631","2015-07-07 03:31:45","519","2","24","545","2589.81","14.98","194.88","2799.67"
"2171","2631","2015-08-06 13:32:37","515","28","12","555","2569.85","209.72","97.44","2877.01"
"2172","2631","2015-09-04 18:11:27","499","8","0","507","2490.01","59.92","0.00","2549.93"
"2173","2631","2015-10-04 22:22:51","508","24","23","555","2534.92","179.76","186.76","2901.44"
"2174","2631","2015-11-02 03:38:27","500","27","8","535","2495.00","202.23","64.96","2762.19"
"2175","2631","2015-12-01 17:01:48","499","27","5","531","2490.01","202.23","40.60","2732.84"
"2176","2631","2015-12-31 23:15:35","610","0","25","635","3043.90","0.00","203.00","3246.90"
"2177","2631","2016-01-29 12:22:44","499","6","0","505","2490.01","44.94","0.00","2534.95"
"2178","2631","2016-02-28 02:22:30","523","27","9","559","2609.77","202.23","73.08","2885.08"
"2179","2631","2016-03-29 18:40:55","510","106","35","651","2544.90","793.94","284.20","3623.04"
"2180","2631","2016-04-27 13:25:11","502","3","39","544","2504.98","22.47","316.68","2844.13"
"2181","2631","2016-05-27 02:13:09","494","65","0","559","2465.06","486.85","0.00","2951.91"
"2182","2631","2016-06-26 13:19:43","505","41","42","588","2519.95","307.09","341.04","3168.08"
"2183","2631","2016-07-25 14:24:27","499","25","1","525","2490.01","187.25","8.12","2685.38"
"2184","2631","2016-08-23 07:26:27","531","47","117","695","2649.69","352.03","950.04","3951.76"
"2185","2631","2016-09-21 10:32:33","556","20","8","584","2774.44","149.80","64.96","2989.20"
"2186","2631","2016-10-20 21:15:34","505","24","0","529","2519.95","179.76","0.00","2699.71"
"2187","2631","2016-11-18 14:33:48","508","8","6","522","2534.92","59.92","48.72","2643.56"
"2188","2631","2016-12-17 13:02:50","610","6","0","616","3043.90","44.94","0.00","3088.84"
"2189","2641","2016-03-27 19:26:05","503","8","10","521","2509.97","59.92","81.20","2651.09"
"2190","2641","2016-04-25 18:01:24","490","10","17","517","2445.10","74.90","138.04","2658.04"
"2191","2641","2016-05-24 16:55:48","506","8","6","520","2524.94","59.92","48.72","2633.58"
"2192","2641","2016-06-23 07:53:32","485","0","0","485","2420.15","0.00","0.00","2420.15"
"2193","2641","2016-07-22 04:26:24","484","0","41","525","2415.16","0.00","332.92","2748.08"
"2194","2641","2016-08-20 03:12:05","474","9","16","499","2365.26","67.41","129.92","2562.59"
"2195","2641","2016-09-19 09:42:49","537","0","10","547","2679.63","0.00","81.20","2760.83"
"2196","2641","2016-10-19 04:54:11","509","20","68","597","2539.91","149.80","552.16","3241.87"
"2197","2641","2016-11-17 01:38:19","508","15","0","523","2534.92","112.35","0.00","2647.27"
"2198","2641","2016-12-16 13:30:22","498","14","0","512","2485.02","104.86","0.00","2589.88"
"2199","2651","2016-04-21 12:26:18","127","19","25","171","633.73","142.31","203.00","979.04"
"2200","2651","2016-05-21 12:10:08","101","53","0","154","503.99","396.97","0.00","900.96"
"2201","2651","2016-06-19 14:09:34","102","23","23","148","508.98","172.27","186.76","868.01"
"2202","2651","2016-07-19 19:19:37","104","36","29","169","518.96","269.64","235.48","1024.08"
"2203","2651","2016-08-17 04:54:51","107","39","33","179","533.93","292.11","267.96","1094.00"
"2204","2651","2016-09-16 17:12:39","89","68","0","157","444.11","509.32","0.00","953.43"
"2205","2651","2016-10-15 02:47:04","73","30","102","205","364.27","224.70","828.24","1417.21"
"2206","2651","2016-11-13 19:06:38","103","49","25","177","513.97","367.01","203.00","1083.98"
"2207","2661","2016-06-02 04:47:26","105","34","1","140","523.95","254.66","8.12","786.73"
"2208","2661","2016-07-02 22:53:59","98","14","32","144","489.02","104.86","259.84","853.72"
"2209","2661","2016-07-31 10:47:58","117","0","30","147","583.83","0.00","243.60","827.43"
"2210","2661","2016-08-30 11:40:36","100","50","27","177","499.00","374.50","219.24","1092.74"
"2211","2661","2016-09-28 20:42:26","70","24","31","125","349.30","179.76","251.72","780.78"
"2212","2661","2016-10-27 16:41:22","128","34","28","190","638.72","254.66","227.36","1120.74"
"2213","2661","2016-11-25 02:16:55","102","21","57","180","508.98","157.29","462.84","1129.11"
"2214","2661","2016-12-24 06:46:49","93","73","36","202","464.07","546.77","292.32","1303.16"
"2215","2671","2014-12-17 18:53:15","103","50","45","198","513.97","374.50","365.40","1253.87"
"2216","2671","2015-01-15 08:02:18","108","37","32","177","538.92","277.13","259.84","1075.89"
"2217","2671","2015-02-13 18:55:44","117","17","36","170","583.83","127.33","292.32","1003.48"
"2218","2671","2015-03-14 12:20:34","107","0","35","142","533.93","0.00","284.20","818.13"
"2219","2671","2015-04-12 08:56:46","106","306","318","730","528.94","2291.94","2582.16","5403.04"
"2220","2671","2015-05-11 05:26:22","67","12","43","122","334.33","89.88","349.16","773.37"
"2221","2671","2015-06-09 17:53:39","137","31","25","193","683.63","232.19","203.00","1118.82"
"2222","2671","2015-07-09 06:50:55","120","40","37","197","598.80","299.60","300.44","1198.84"
"2223","2671","2015-08-08 16:29:13","98","40","0","138","489.02","299.60","0.00","788.62"
"2224","2671","2015-09-07 20:51:23","103","12","17","132","513.97","89.88","138.04","741.89"
"2225","2671","2015-10-07 04:17:13","120","31","23","174","598.80","232.19","186.76","1017.75"
"2226","2671","2015-11-06 02:02:19","109","19","0","128","543.91","142.31","0.00","686.22"
"2227","2671","2016-01-04 04:35:25","95","26","16","137","474.05","194.74","129.92","798.71"
"2228","2671","2016-02-02 07:41:40","94","100","24","218","469.06","749.00","194.88","1412.94"
"2229","2671","2016-03-02 15:15:53","103","5","31","139","513.97","37.45","251.72","803.14"
"2230","2671","2016-04-01 18:34:43","98","25","45","168","489.02","187.25","365.40","1041.67"
"2231","2671","2016-04-30 21:57:16","104","31","36","171","518.96","232.19","292.32","1043.47"
"2232","2671","2016-05-30 20:32:37","106","29","24","159","528.94","217.21","194.88","941.03"
"2233","2671","2016-06-29 08:04:36","108","29","29","166","538.92","217.21","235.48","991.61"
"2234","2671","2016-07-29 04:59:47","95","10","0","105","474.05","74.90","0.00","548.95"
"2235","2671","2016-08-27 02:53:56","98","0","27","125","489.02","0.00","219.24","708.26"
"2236","2671","2016-09-25 22:48:57","106","23","35","164","528.94","172.27","284.20","985.41"
"2237","2671","2016-10-25 05:49:09","63","85","45","193","314.37","636.65","365.40","1316.42"
"2238","2671","2016-11-23 03:55:29","90","17","34","141","449.10","127.33","276.08","852.51"
"2239","2671","2016-12-23 05:59:14","100","1","36","137","499.00","7.49","292.32","798.81"
"2240","2681","2015-03-27 21:55:50","302","34","0","336","1506.98","254.66","0.00","1761.64"
"2241","2681","2015-04-26 22:10:30","367","57","0","424","1831.33","426.93","0.00","2258.26"
"2242","2681","2015-05-25 06:09:36","287","60","0","347","1432.13","449.40","0.00","1881.53"
"2243","2681","2015-06-24 19:45:49","274","24","21","319","1367.26","179.76","170.52","1717.54"
"2244","2681","2015-07-24 04:38:29","552","31","22","605","2754.48","232.19","178.64","3165.31"
"2245","2681","2015-08-22 17:13:16","276","3032","3","3311","1377.24","22709.68","24.36","24111.28"
"2246","2681","2015-09-21 06:21:09","304","207","0","511","1516.96","1550.43","0.00","3067.39"
"2247","2681","2015-10-20 16:18:16","185","23","13","221","923.15","172.27","105.56","1200.98"
"2248","2681","2015-11-19 12:09:36","275","35","23","333","1372.25","262.15","186.76","1821.16"
"2249","2681","2015-12-19 11:09:52","317","23","33","373","1581.83","172.27","267.96","2022.06"
"2250","2681","2016-01-18 05:49:05","0","42","15","57","0.00","314.58","121.80","436.38"
"2251","2681","2016-02-16 10:16:05","305","0","95","400","1521.95","0.00","771.40","2293.35"
"2252","2681","2016-03-17 16:39:25","322","21","28","371","1606.78","157.29","227.36","1991.43"
"2253","2681","2016-04-16 06:57:18","304","0","12","316","1516.96","0.00","97.44","1614.40"
"2254","2681","2016-05-15 23:52:05","281","28","19","328","1402.19","209.72","154.28","1766.19"
"2255","2681","2016-06-13 11:08:19","293","24","287","604","1462.07","179.76","2330.44","3972.27"
"2256","2681","2016-07-12 11:19:07","211","26","14","251","1052.89","194.74","113.68","1361.31"
"2257","2681","2016-08-10 10:12:18","299","23","29","351","1492.01","172.27","235.48","1899.76"
"2258","2681","2016-09-09 05:08:41","265","24","20","309","1322.35","179.76","162.40","1664.51"
"2259","2681","2016-10-09 15:25:36","311","35","38","384","1551.89","262.15","308.56","2122.60"
"2260","2681","2016-11-08 03:13:39","256","40","23","319","1277.44","299.60","186.76","1763.80"
"2261","2681","2016-12-08 13:24:04","302","28","0","330","1506.98","209.72","0.00","1716.70"
"2262","2691","2015-08-12 23:37:33","502","0","9","511","2504.98","0.00","73.08","2578.06"
"2263","2691","2015-09-11 11:44:05","492","0","52","544","2455.08","0.00","422.24","2877.32"
"2264","2691","2015-10-10 20:11:01","494","4","13","511","2465.06","29.96","105.56","2600.58"
"2265","2691","2015-11-09 14:15:30","505","12","6","523","2519.95","89.88","48.72","2658.55"
"2266","2691","2015-12-09 16:42:17","504","10","29","543","2514.96","74.90","235.48","2825.34"
"2267","2691","2016-01-07 12:13:27","506","0","26","532","2524.94","0.00","211.12","2736.06"
"2268","2691","2016-02-06 02:55:45","499","0","19","518","2490.01","0.00","154.28","2644.29"
"2269","2691","2016-03-07 08:32:45","514","7","36","557","2564.86","52.43","292.32","2909.61"
"2270","2691","2016-04-05 06:39:33","421","6","16","443","2100.79","44.94","129.92","2275.65"
"2271","2691","2016-05-05 15:47:02","505","18","24","547","2519.95","134.82","194.88","2849.65"
"2272","2691","2016-06-03 18:56:39","513","0","33","546","2559.87","0.00","267.96","2827.83"
"2273","2691","2016-07-03 03:46:55","450","7","0","457","2245.50","52.43","0.00","2297.93"
"2274","2691","2016-08-01 08:33:37","542","17","19","578","2704.58","127.33","154.28","2986.19"
"2275","2691","2016-08-30 06:52:58","1437","12","25","1474","7170.63","89.88","203.00","7463.51"
"2276","2691","2016-09-29 00:28:00","503","16","61","580","2509.97","119.84","495.32","3125.13"
"2277","2691","2016-10-29 14:59:54","488","13","82","583","2435.12","97.37","665.84","3198.33"
"2278","2691","2016-11-28 02:00:31","503","7","21","531","2509.97","52.43","170.52","2732.92"
"2279","2691","2016-12-28 02:45:22","581","1","0","582","2899.19","7.49","0.00","2906.68"
"2280","2701","2015-11-24 04:51:53","157","0","9","166","783.43","0.00","73.08","856.51"
"2281","2701","2015-12-24 14:00:41","122","15","26","163","608.78","112.35","211.12","932.25"
"2282","2701","2016-01-23 22:20:56","147","55","86","288","733.53","411.95","698.32","1843.80"
"2283","2701","2016-02-22 08:46:17","107","20","0","127","533.93","149.80","0.00","683.73"
"2284","2701","2016-03-22 22:43:00","154","10","2008","2172","768.46","74.90","16304.96","17148.32"
"2285","2701","2016-04-20 18:47:53","112","13","0","125","558.88","97.37","0.00","656.25"
"2286","2701","2016-05-20 20:17:07","168","0","14","182","838.32","0.00","113.68","952.00"
"2287","2701","2016-06-19 10:22:27","159","24","6","189","793.41","179.76","48.72","1021.89"
"2288","2701","2016-07-18 16:59:15","165","22","24","211","823.35","164.78","194.88","1183.01"
"2289","2701","2016-08-16 11:01:12","154","15","86","255","768.46","112.35","698.32","1579.13"
"2290","2701","2016-09-15 02:40:38","97","14","0","111","484.03","104.86","0.00","588.89"
"2291","2701","2016-10-14 01:02:57","139","14","15","168","693.61","104.86","121.80","920.27"
"2292","2701","2016-11-12 13:16:18","116","12","4","132","578.84","89.88","32.48","701.20"
"2293","2701","2016-12-11 15:36:59","152","6","31","189","758.48","44.94","251.72","1055.14"
"2294","2711","2016-04-19 03:11:52","529","0","16","545","2639.71","0.00","129.92","2769.63"
"2295","2711","2016-05-19 16:23:22","497","16","58","571","2480.03","119.84","470.96","3070.83"
"2296","2711","2016-06-18 00:46:46","487","5","12","504","2430.13","37.45","97.44","2565.02"
"2297","2711","2016-07-17 13:03:19","495","250","36","781","2470.05","1872.50","292.32","4634.87"
"2298","2711","2016-08-16 04:55:44","514","13","6","533","2564.86","97.37","48.72","2710.95"
"2299","2711","2016-09-14 00:44:14","490","0","11","501","2445.10","0.00","89.32","2534.42"
"2300","2711","2016-10-13 18:12:24","482","15","6","503","2405.18","112.35","48.72","2566.25"
"2301","2711","2016-11-12 03:04:51","518","15","8","541","2584.82","112.35","64.96","2762.13"
"2302","2711","2016-12-11 22:14:23","496","0","8","504","2475.04","0.00","64.96","2540.00"
"2303","2721","2016-11-15 22:57:06","290","66","11","367","1447.10","494.34","89.32","2030.76"
"2304","2721","2016-12-15 12:15:17","0","23","29","52","0.00","172.27","235.48","407.75"
"2305","2731","2013-12-08 00:54:42","490","12","6","508","2445.10","89.88","48.72","2583.70"
"2306","2731","2014-01-07 12:23:52","514","15","0","529","2564.86","112.35","0.00","2677.21"
"2307","2731","2014-02-05 03:06:02","504","11","14","529","2514.96","82.39","113.68","2711.03"
"2308","2731","2014-03-06 01:25:41","498","0","12","510","2485.02","0.00","97.44","2582.46"
"2309","2731","2014-04-05 02:00:10","680","7","19","706","3393.20","52.43","154.28","3599.91"
"2310","2731","2014-05-05 13:31:48","490","7","2","499","2445.10","52.43","16.24","2513.77"
"2311","2731","2014-06-04 13:56:27","498","5","0","503","2485.02","37.45","0.00","2522.47"
"2312","2731","2014-07-04 09:29:37","477","0","10","487","2380.23","0.00","81.20","2461.43"
"2313","2731","2014-08-03 20:48:41","547","16","41","604","2729.53","119.84","332.92","3182.29"
"2314","2731","2014-09-01 18:16:59","445","13","0","458","2220.55","97.37","0.00","2317.92"
"2315","2731","2014-09-30 09:45:05","484","24","12","520","2415.16","179.76","97.44","2692.36"
"2316","2731","2014-10-29 12:58:35","506","0","14","520","2524.94","0.00","113.68","2638.62"
"2317","2731","2014-11-27 00:56:29","509","21","2","532","2539.91","157.29","16.24","2713.44"
"2318","2731","2014-12-27 19:59:51","506","1","9","516","2524.94","7.49","73.08","2605.51"
"2319","2731","2015-01-25 19:41:39","592","6","0","598","2954.08","44.94","0.00","2999.02"
"2320","2731","2015-02-23 17:23:17","501","147","21","669","2499.99","1101.03","170.52","3771.54"
"2321","2731","2015-03-24 05:49:43","487","21","7","515","2430.13","157.29","56.84","2644.26"
"2322","2731","2015-04-22 07:35:54","492","8","17","517","2455.08","59.92","138.04","2653.04"
"2323","2731","2015-05-22 02:46:52","502","17","5","524","2504.98","127.33","40.60","2672.91"
"2324","2731","2015-06-21 15:32:36","516","4","6","526","2574.84","29.96","48.72","2653.52"
"2325","2731","2015-07-20 10:22:50","500","6","15","521","2495.00","44.94","121.80","2661.74"
"2326","2731","2015-08-18 16:17:15","497","0","0","497","2480.03","0.00","0.00","2480.03"
"2327","2731","2015-09-17 06:08:20","537","61","11","609","2679.63","456.89","89.32","3225.84"
"2328","2731","2015-10-17 06:29:57","497","38","42","577","2480.03","284.62","341.04","3105.69"
"2329","2731","2015-11-15 13:18:55","495","11","0","506","2470.05","82.39","0.00","2552.44"
"2330","2731","2015-12-14 12:47:03","482","0","12","494","2405.18","0.00","97.44","2502.62"
"2331","2731","2016-01-13 23:10:58","481","10","36","527","2400.19","74.90","292.32","2767.41"
"2332","2731","2016-02-12 05:25:26","498","16","30","544","2485.02","119.84","243.60","2848.46"
"2333","2731","2016-03-12 17:32:36","454","8","27","489","2265.46","59.92","219.24","2544.62"
"2334","2731","2016-04-10 12:27:22","507","11","14","532","2529.93","82.39","113.68","2726.00"
"2335","2731","2016-05-09 12:27:21","510","0","0","510","2544.90","0.00","0.00","2544.90"
"2336","2731","2016-06-08 06:47:52","482","20","26","528","2405.18","149.80","211.12","2766.10"
"2337","2731","2016-07-08 22:16:11","338","14","12","364","1686.62","104.86","97.44","1888.92"
"2338","2731","2016-08-07 11:10:38","491","30","0","521","2450.09","224.70","0.00","2674.79"
"2339","2731","2016-09-05 15:24:26","519","8","37","564","2589.81","59.92","300.44","2950.17"
"2340","2731","2016-10-05 23:35:47","539","78","27","644","2689.61","584.22","219.24","3493.07"
"2341","2731","2016-11-03 13:11:50","513","3","15","531","2559.87","22.47","121.80","2704.14"
"2342","2731","2016-12-02 22:48:22","504","71","1","576","2514.96","531.79","8.12","3054.87"
"2343","2731","2016-12-31 21:28:32","497","17","0","514","2480.03","127.33","0.00","2607.36"
"2344","2741","2016-07-19 23:04:42","304","48","22","374","1516.96","359.52","178.64","2055.12"
"2345","2741","2016-08-18 20:53:48","303","41","0","344","1511.97","307.09","0.00","1819.06"
"2346","2741","2016-09-17 08:30:00","300","42","0","342","1497.00","314.58","0.00","1811.58"
"2347","2741","2016-10-17 01:52:31","278","42","19","339","1387.22","314.58","154.28","1856.08"
"2348","2741","2016-11-16 04:58:12","447","29","25","501","2230.53","217.21","203.00","2650.74"
"2349","2741","2016-12-15 03:21:34","295","49","0","344","1472.05","367.01","0.00","1839.06"
"2350","2751","2016-10-28 07:15:36","295","44","32","371","1472.05","329.56","259.84","2061.45"
"2351","2751","2016-11-26 08:57:01","292","32","17","341","1457.08","239.68","138.04","1834.80"
"2352","2751","2016-12-26 03:14:58","276","24","15","315","1377.24","179.76","121.80","1678.80"
"2353","2761","2016-10-12 19:29:02","319","31","10","360","1591.81","232.19","81.20","1905.20"
"2354","2761","2016-11-11 13:20:01","285","49","23","357","1422.15","367.01","186.76","1975.92"
"2355","2761","2016-12-10 16:34:50","0","0","7","7","0.00","0.00","56.84","56.84"
"2356","2771","2013-12-19 16:52:20","107","35","25","167","533.93","262.15","203.00","999.08"
"2357","2771","2014-01-18 08:35:10","85","33","0","118","424.15","247.17","0.00","671.32"
"2358","2771","2014-02-16 10:01:32","162","30","53","245","808.38","224.70","430.36","1463.44"
"2359","2771","2014-03-18 09:38:22","100","43","22","165","499.00","322.07","178.64","999.71"
"2360","2781","2016-12-10 09:40:01","370","24","16","410","1846.30","179.76","129.92","2155.98"
"2361","2791","2016-10-28 23:27:25","50","32","18","100","249.50","239.68","146.16","635.34"
"2362","2791","2016-11-27 20:10:38","134","57","2","193","668.66","426.93","16.24","1111.83"
"2363","2791","2016-12-26 18:38:47","171","49","35","255","853.29","367.01","284.20","1504.50"
"2364","2801","2016-03-07 22:16:47","496","14","9","519","2475.04","104.86","73.08","2652.98"
"2365","2801","2016-04-05 09:35:25","602","0","0","602","3003.98","0.00","0.00","3003.98"
"2366","2801","2016-05-05 05:06:45","492","7","35","534","2455.08","52.43","284.20","2791.71"
"2367","2801","2016-06-03 08:43:45","505","24","0","529","2519.95","179.76","0.00","2699.71"
"2368","2801","2016-07-03 23:20:35","500","0","0","500","2495.00","0.00","0.00","2495.00"
"2369","2811","2016-10-01 13:47:29","0","22","48","70","0.00","164.78","389.76","554.54"
"2370","2811","2016-10-30 02:04:27","695","39","16","750","3468.05","292.11","129.92","3890.08"
"2371","2811","2016-11-28 19:38:43","297","11","0","308","1482.03","82.39","0.00","1564.42"
"2372","2811","2016-12-27 16:31:05","437","44","39","520","2180.63","329.56","316.68","2826.87"
"2373","2821","2016-07-31 01:20:52","100","146","47","293","499.00","1093.54","381.64","1974.18"
"2374","2821","2016-08-29 04:21:32","101","51","28","180","503.99","381.99","227.36","1113.34"
"2375","2821","2016-09-27 04:34:44","114","16","25","155","568.86","119.84","203.00","891.70"
"2376","2821","2016-10-26 22:45:39","25","23","28","76","124.75","172.27","227.36","524.38"
"2377","2821","2016-11-24 21:06:41","89","9","30","128","444.11","67.41","243.60","755.12"
"2378","2821","2016-12-23 03:21:18","89","32","31","152","444.11","239.68","251.72","935.51"
"2379","2831","2016-04-26 08:49:41","275","0","34","309","1372.25","0.00","276.08","1648.33"
"2380","2831","2016-05-25 14:22:23","295","31","23","349","1472.05","232.19","186.76","1891.00"
"2381","2831","2016-06-23 22:03:26","298","16","13","327","1487.02","119.84","105.56","1712.42"
"2382","2831","2016-07-22 18:21:37","331","24","20","375","1651.69","179.76","162.40","1993.85"
"2383","2831","2016-08-20 13:40:00","234","38","30","302","1167.66","284.62","243.60","1695.88"
"2384","2831","2016-09-18 23:49:15","296","34","60","390","1477.04","254.66","487.20","2218.90"
"2385","2831","2016-10-18 16:50:49","328","30","0","358","1636.72","224.70","0.00","1861.42"
"2386","2831","2016-11-17 02:59:22","296","47","35","378","1477.04","352.03","284.20","2113.27"
"2387","2831","2016-12-16 14:35:56","308","43","45","396","1536.92","322.07","365.40","2224.39"
"2388","2841","2016-01-09 06:30:43","671","0","6","677","3348.29","0.00","48.72","3397.01"
"2389","2841","2016-02-08 03:43:42","494","16","56","566","2465.06","119.84","454.72","3039.62"
"2390","2841","2016-03-09 23:13:56","485","19","0","504","2420.15","142.31","0.00","2562.46"
"2391","2841","2016-04-08 14:56:55","487","13","0","500","2430.13","97.37","0.00","2527.50"
"2392","2841","2016-05-08 11:01:07","522","19","21","562","2604.78","142.31","170.52","2917.61"
"2393","2841","2016-06-06 10:32:27","561","45","0","606","2799.39","337.05","0.00","3136.44"
"2394","2841","2016-07-06 13:34:06","524","16","0","540","2614.76","119.84","0.00","2734.60"
"2395","2841","2016-08-05 17:58:17","513","25","356","894","2559.87","187.25","2890.72","5637.84"
"2396","2841","2016-09-04 10:35:12","509","0","29","538","2539.91","0.00","235.48","2775.39"
"2397","2841","2016-10-03 14:50:19","503","13","9","525","2509.97","97.37","73.08","2680.42"
"2398","2841","2016-11-01 08:48:36","500","9","14","523","2495.00","67.41","113.68","2676.09"
"2399","2841","2016-11-30 18:26:59","434","0","16","450","2165.66","0.00","129.92","2295.58"
"2400","2841","2016-12-30 23:44:31","507","28","50","585","2529.93","209.72","406.00","3145.65"
"2401","2851","2015-12-08 06:33:28","484","9","24","517","2415.16","67.41","194.88","2677.45"
"2402","2851","2016-01-06 00:10:20","0","8","12","20","0.00","59.92","97.44","157.36"
